train_position,row_id,group_id,y,fold
5880,8372,8121,0,3
5881,8374,8123,0,5
5882,8376,8125,0,4
5883,8377,8126,0,4
5884,8378,8127,0,1
5885,8379,8128,0,1
5886,8380,8129,0,5
5887,8381,8130,0,5
5888,8385,8134,0,2
5889,8386,8135,0,5
5890,8387,8136,0,4
5891,8388,8137,0,2
5892,8390,8139,0,4
5893,8392,8141,0,1
5894,8393,8142,0,1
5895,8394,8143,0,5
5896,8395,8144,0,3
5897,8396,8145,0,5
5898,8397,8146,0,5
5899,8398,8147,0,3
5900,8399,8148,0,5
5901,8401,8150,0,2
5902,8402,8151,0,5
5903,8404,8153,0,4
5904,8405,8154,0,3
5905,8406,8155,0,2
5906,8407,8156,0,3
5907,8408,8157,0,5
5908,8409,8158,0,4
5909,8411,8160,0,2
5910,8412,8161,0,5
5911,8414,8163,0,5
5912,8415,8164,0,2
5913,8417,8166,1,4
5914,8418,8167,0,2
5915,8420,8169,0,1
5916,8423,8172,0,4
5917,8424,8173,0,2
5918,8426,8175,0,5
5919,8429,8178,0,2
5920,8432,8181,0,4
5921,8435,8184,1,4
5922,8436,8185,0,1
5923,8438,8187,0,2
5924,8439,8188,0,3
5925,8440,8189,0,5
5926,8442,8191,0,5
5927,8445,8194,0,3
5928,8447,8196,0,3
5929,8449,8198,0,3
5930,8450,8199,0,4
5931,8451,8200,0,2
5932,8452,8201,0,5
5933,8453,8202,0,1
5934,8454,8203,0,2
5935,8458,8207,0,3
5936,8459,8208,0,4
5937,8460,8209,0,2
5938,8461,8210,0,2
5939,8462,8211,0,3
5940,8463,8212,0,5
5941,8464,8213,0,4
5942,8466,8215,0,1
5943,8467,8216,0,4
5944,8469,8218,0,1
5945,8470,8219,0,4
5946,8471,8220,0,2
5947,8472,8221,0,4
5948,8473,8222,0,4
5949,8474,8223,0,1
5950,8475,8224,0,1
5951,8477,8226,0,5
5952,8478,8227,0,4
5953,8479,8228,0,5
5954,8480,8229,0,2
5955,8481,8230,0,5
5956,8482,8231,0,3
5957,8483,8232,0,3
5958,8484,8233,0,1
5959,8486,8235,0,3
5960,8487,8236,0,1
5961,8488,8237,0,2
5962,8489,8238,1,5
5963,8490,8239,0,3
5964,8492,8241,0,1
5965,8493,8242,0,4
5966,8494,8243,0,2
5967,8495,8244,0,3
5968,8496,8245,0,1
5969,8497,8246,0,5
5970,8498,8247,0,3
5971,8500,8249,0,2
5972,8502,8251,1,2
5973,8503,8252,0,1
5974,8504,8253,0,5
5975,8507,8256,0,4
5976,8510,8259,0,5
5977,8512,8261,0,3
5978,8513,8262,0,3
5979,8515,8264,0,1
5980,8517,8266,0,4
5981,8518,8267,0,3
5982,8519,8268,0,1
5983,8520,8269,0,3
5984,8521,8270,0,5
5985,8522,8271,0,3
5986,8523,8272,0,4
5987,8524,8273,0,4
5988,8525,8274,0,3
5989,8526,8275,0,1
5990,8527,8276,0,1
5991,8528,8277,1,5
5992,8530,8279,0,4
5993,8531,8280,0,1
5994,8532,8281,0,2
5995,8534,8283,0,1
5996,8535,8284,1,2
5997,8536,8285,0,5
5998,8537,8286,0,4
5999,8539,8288,0,2
6000,8541,8290,0,1
6001,8542,8291,1,1
6002,8543,8292,0,3
6003,8544,8293,0,5
6004,8545,8294,0,1
6005,8546,8295,0,4
6006,8548,8297,0,5
6007,8551,8300,0,4
6008,8552,8301,0,4
6009,8553,8302,0,3
6010,8554,8303,0,3
6011,8555,8304,0,3
6012,8558,8307,0,5
6013,8559,8308,0,1
6014,8561,8310,0,4
6015,8562,8311,0,2
6016,8563,8312,0,2
6017,8564,8313,0,1
6018,8565,8314,0,3
6019,8567,8312,0,2
6020,8568,8316,1,4
6021,8569,8317,0,5
6022,8570,8318,0,2
6023,8572,8320,0,3
6024,8575,8323,0,4
6025,8579,8327,0,1
6026,8580,8328,0,1
6027,8581,8329,0,4
6028,8582,8330,0,3
6029,8583,8331,0,3
6030,8584,8332,0,2
6031,8586,8334,0,3
6032,8587,8335,0,5
6033,8588,8336,0,3
6034,8589,8337,0,1
6035,8590,8338,0,2
6036,8591,8339,0,3
6037,8595,8330,0,3
6038,8596,8343,1,2
6039,8597,8344,0,3
6040,8598,8345,0,1
6041,8599,8346,1,1
6042,8602,8349,0,5
6043,8603,8350,1,3
6044,8606,8353,0,3
6045,8607,8354,1,1
6046,8610,8357,0,2
6047,8613,8360,0,3
6048,8614,8361,0,1
6049,8615,8362,0,4
6050,8616,8363,0,2
6051,8617,8364,1,3
6052,8618,8365,0,5
6053,8619,8366,0,4
6054,8620,8367,0,1
6055,8621,8368,1,5
6056,8623,8370,0,2
6057,8624,8371,0,5
6058,8625,8372,0,2
6059,8626,8373,0,3
6060,8629,8376,0,2
6061,8630,8377,0,2
6062,8632,8379,0,2
6063,8633,8380,0,5
6064,8635,8382,0,1
6065,8636,8383,0,5
6066,8637,8384,0,3
6067,8638,8385,0,5
6068,8639,8382,0,1
6069,8641,8387,0,3
6070,8642,8388,0,4
6071,8644,8390,0,2
6072,8645,8391,0,5
6073,8646,8392,0,1
6074,8647,8393,0,3
6075,8650,8396,0,4
6076,8652,8398,0,4
6077,8654,8400,0,4
6078,8655,8401,0,3
6079,8656,8402,0,1
6080,8657,8403,0,1
6081,8658,8404,0,3
6082,8660,8406,0,5
6083,8661,8407,0,1
6084,8662,8408,0,3
6085,8665,8411,0,1
6086,8666,8412,0,2
6087,8667,8413,0,3
6088,8669,8415,0,1
6089,8670,8416,0,2
6090,8671,8417,0,2
6091,8673,8417,0,2
6092,8675,8420,0,4
6093,8676,8421,0,1
6094,8677,8422,0,2
6095,8678,8423,0,2
6096,8679,8424,0,2
6097,8680,8425,0,5
6098,8682,8427,0,3
6099,8683,8428,0,5
6100,8684,8429,0,1
6101,8686,8431,0,5
6102,8688,8433,0,4
6103,8689,8434,0,1
6104,8690,8435,0,1
6105,8691,8436,0,3
6106,8692,8437,0,3
6107,8693,8438,0,3
6108,8694,8439,0,5
6109,8696,8441,0,2
6110,8697,8442,0,5
6111,8698,8443,0,5
6112,8699,8444,0,2
6113,8700,8445,0,3
6114,8702,8447,0,2
6115,8703,8447,0,2
6116,8705,8449,0,5
6117,8706,8343,0,2
6118,8707,8450,0,1
6119,8709,8452,0,2
6120,8710,8453,0,2
6121,8711,8454,0,5
6122,8714,8457,0,4
6123,8715,8458,0,5
6124,8716,8459,0,1
6125,8717,8460,0,4
6126,8718,8461,0,4
6127,8719,8462,0,5
6128,8721,8464,0,3
6129,8722,8465,0,2
6130,8723,8466,0,5
6131,8725,8468,0,1
6132,8726,8385,0,5
6133,8727,8469,0,4
6134,8728,8470,0,4
6135,8729,8471,0,2
6136,8730,8472,0,2
6137,8733,8475,0,2
6138,8734,8476,0,5
6139,8737,8479,0,5
6140,8741,8483,0,2
6141,8743,8485,0,2
6142,8745,8487,0,4
6143,8746,8488,0,4
6144,8747,8489,0,4
6145,8751,8493,0,3
6146,8752,8494,0,4
6147,8753,8495,0,3
6148,8754,8495,0,3
6149,8757,8498,0,4
6150,8761,8502,0,2
6151,8762,8503,0,2
6152,8763,8504,0,3
6153,8764,8505,0,4
6154,8765,8506,0,3
6155,8766,8507,0,2
6156,8767,8508,0,5
6157,8768,8509,0,2
6158,8773,8513,0,5
6159,8774,8514,0,1
6160,8775,8515,0,4
6161,8776,8516,0,3
6162,8777,8517,0,2
6163,8778,8518,0,1
6164,8780,8520,0,4
6165,8781,8521,0,2
6166,8782,8522,0,3
6167,8783,8523,0,1
6168,8784,8524,0,3
6169,8785,8525,0,2
6170,8786,8526,0,4
6171,8789,8529,0,1
6172,8790,8530,0,3
6173,8791,8531,0,3
6174,8794,8534,0,2
6175,8795,8535,0,2
6176,8796,8536,0,1
6177,8798,8538,0,3
6178,8799,8539,0,2
6179,8800,8540,0,4
6180,8801,8541,0,1
6181,8803,8543,0,5
6182,8805,8545,0,4
6183,8806,8546,0,4
6184,8808,8504,0,3
6185,8809,8548,0,3
6186,8814,8553,0,4
6187,8815,8554,0,5
6188,8816,8555,0,5
6189,8817,8556,1,4
6190,8819,8558,0,3
6191,8820,8559,0,5
6192,8821,8560,1,4
6193,8826,8565,1,2
6194,8827,8566,0,2
6195,8828,8567,0,1
6196,8829,8568,0,4
6197,8830,8569,0,4
6198,8831,8570,0,5
6199,8833,8572,0,2
6200,8834,8573,0,5
6201,8835,8574,0,5
6202,8838,8577,0,4
6203,8839,8578,0,1
6204,8841,8580,0,5
6205,8842,8581,0,2
6206,8843,8582,0,2
6207,8844,8583,0,1
6208,8845,8584,0,3
6209,8846,8585,0,4
6210,8847,8586,0,5
6211,8848,8587,0,3
6212,8849,8588,0,1
6213,8851,8590,0,5
6214,8852,8591,0,3
6215,8853,8592,0,4
6216,8854,8593,0,2
6217,8856,8595,0,5
6218,8858,8597,0,4
6219,8859,8598,0,2
6220,8860,8599,0,4
6221,8861,8600,0,1
6222,8862,8601,0,5
6223,8863,8602,0,3
6224,8864,8603,0,2
6225,8865,8604,0,4
6226,8866,8605,1,3
6227,8867,8606,0,5
6228,8868,8607,0,5
6229,8869,8608,0,5
6230,8870,8609,0,2
6231,8872,8611,0,1
6232,8874,8485,0,2
6233,8876,8614,0,1
6234,8877,8615,0,2
6235,8878,8616,0,3
6236,8879,8617,0,4
6237,8880,8618,0,5
6238,8885,8623,0,3
6239,8886,8624,0,3
6240,8887,8625,0,5
6241,8890,8628,0,1
6242,8891,8629,0,4
6243,8892,8630,0,5
6244,8895,8633,0,3
6245,8896,8634,0,5
6246,8897,8635,1,1
6247,8898,8636,0,2
6248,8900,8638,0,1
6249,8901,8639,0,1
6250,8904,8642,0,1
6251,8905,8643,0,1
6252,8906,8644,1,4
6253,8907,8645,0,3
6254,8908,8646,0,1
6255,8909,8647,0,4
6256,8910,8648,0,2
6257,8911,8649,0,5
6258,8912,8650,1,2
6259,8913,8651,1,5
6260,8916,8654,0,2
6261,8918,8656,0,3
6262,8919,8657,0,4
6263,8922,8660,0,4
6264,8923,8661,0,5
6265,8924,8662,0,4
6266,8926,8664,0,4
6267,8927,8665,0,3
6268,8929,8667,0,4
6269,8930,8668,0,3
6270,8931,8669,0,3
6271,8933,8540,0,4
6272,8934,8671,0,3
6273,8935,8672,0,3
6274,8937,8674,0,4
6275,8938,8675,0,4
6276,8939,8676,0,1
6277,8940,8677,0,2
6278,8942,8679,0,4
6279,8943,8680,0,1
6280,8944,8681,0,5
6281,8945,8682,0,5
6282,8946,8647,0,4
6283,8947,8683,0,1
6284,8948,8684,0,5
6285,8950,8686,0,3
6286,8951,8687,0,4
6287,8952,8688,0,5
6288,8954,8690,0,1
6289,8955,8691,0,1
6290,8958,8693,1,2
6291,8959,8694,0,5
6292,8962,8697,0,1
6293,8963,8698,0,3
6294,8964,8699,0,1
6295,8965,8700,0,5
6296,8966,8701,0,2
6297,8967,8702,0,3
6298,8968,8701,0,2
6299,8969,8703,0,5
6300,8970,8704,0,4
6301,8971,8705,0,1
6302,8972,8706,0,1
6303,8973,8707,0,5
6304,8974,8708,0,5
6305,8975,8709,0,2
6306,8977,8711,1,2
6307,8980,8714,0,5
6308,8982,8716,0,1
6309,8983,8717,0,1
6310,8984,8718,0,4
6311,8985,8719,0,3
6312,8986,8720,0,1
6313,8987,8721,0,2
6314,8988,8722,0,3
6315,8990,8724,0,3
6316,8991,8725,0,1
6317,8992,8726,0,1
6318,8997,8731,0,5
6319,8998,8732,0,4
6320,9000,8734,0,4
6321,9003,8737,1,2
6322,9004,8738,0,2
6323,9008,8742,0,4
6324,9009,8743,0,3
6325,9010,8694,0,5
6326,9013,8746,0,4
6327,9015,8748,0,1
6328,9017,8750,0,3
6329,9018,8751,0,1
6330,9019,8752,0,4
6331,9020,8753,0,3
6332,9022,8755,0,5
6333,9025,8758,0,5
6334,9026,8759,0,2
6335,9028,8761,1,1
6336,9029,8762,0,2
6337,9030,8763,0,1
6338,9031,8764,0,3
6339,9032,8765,0,5
6340,9033,8766,0,5
6341,9034,8767,0,5
6342,9035,8768,0,2
6343,9036,8769,0,4
6344,9037,8770,0,3
6345,9039,8772,0,2
6346,9040,8773,0,4
6347,9041,8748,0,1
6348,9043,8775,0,3
6349,9044,8776,0,3
6350,9045,8777,0,1
6351,9046,8778,0,2
6352,9049,8781,0,3
6353,9051,8783,0,2
6354,9052,8784,0,1
6355,9054,8786,0,4
6356,9055,8787,0,2
6357,9057,8789,0,4
6358,9058,8790,0,3
6359,9059,8791,0,3
6360,9060,8792,0,2
6361,9061,8793,0,4
6362,9065,8797,0,3
6363,9066,8798,0,1
6364,9067,8799,0,1
6365,9068,8800,0,2
6366,9069,8801,0,2
6367,9070,8802,0,2
6368,9071,8803,0,1
6369,9073,8805,0,1
6370,9074,8806,0,4
6371,9075,8807,0,3
6372,9078,8810,0,2
6373,9080,8812,0,2
6374,9081,8813,0,3
6375,9083,8815,0,5
6376,9084,8816,0,3
6377,9085,8817,0,3
6378,9089,8821,0,2
6379,9090,8822,0,5
6380,9092,8824,0,5
6381,9094,8826,0,5
6382,9095,8827,0,2
6383,9096,8828,0,4
6384,9097,8829,0,5
6385,9098,8830,0,4
6386,9100,8832,0,3
6387,9101,8833,1,5
6388,9103,8835,0,5
6389,9104,8836,0,1
6390,9105,8837,0,3
6391,9106,8838,0,2
6392,9108,8840,0,5
6393,9109,8841,0,1
6394,9113,8845,0,1
6395,9114,8846,0,2
6396,9116,8848,0,2
6397,9117,8849,0,1
6398,9119,8851,0,1
6399,9121,8853,0,1
6400,9122,8854,0,2
6401,9124,8856,0,3
6402,9125,8857,0,1
6403,9126,8858,0,1
6404,9127,8859,0,2
6405,9128,8860,0,5
6406,9129,8861,0,3
6407,9130,8862,0,4
6408,9133,8865,0,3
6409,9134,8866,0,3
6410,9135,8867,0,5
6411,9136,8868,0,2
6412,9137,8869,0,1
6413,9138,8870,0,5
6414,9140,8872,0,3
6415,9141,8873,0,5
6416,9144,8876,0,2
6417,9145,8877,0,4
6418,9146,8878,0,3
6419,9147,8879,0,3
6420,9148,8880,0,1
6421,9149,8856,1,3
6422,9150,8881,0,1
6423,9151,8882,0,2
6424,9152,8883,0,2
6425,9153,8884,0,4
6426,9154,8885,0,4
6427,9155,8886,0,3
6428,9157,8888,1,1
6429,9158,8889,0,5
6430,9159,8890,0,4
6431,9160,8891,0,1
6432,9161,8892,0,3
6433,9162,8893,0,4
6434,9163,8894,0,3
6435,9165,8896,0,4
6436,9166,8897,0,3
6437,9167,8898,0,2
6438,9168,8899,0,2
6439,9170,8901,0,1
6440,9171,8902,0,4
6441,9172,8903,0,5
6442,9173,8904,0,4
6443,9174,8905,0,4
6444,9176,8907,0,2
6445,9177,8908,0,4
6446,9178,8909,0,3
6447,9179,8910,0,5
6448,9183,8914,0,3
6449,9186,8917,0,4
6450,9189,8920,0,2
6451,9190,8921,0,4
6452,9192,8923,0,2
6453,9193,8924,0,4
6454,9194,8925,0,4
6455,9195,8926,0,3
6456,9196,8927,1,1
6457,9198,8929,0,3
6458,9199,8930,0,5
6459,9200,8931,0,4
6460,9202,8933,0,3
6461,9203,8934,1,4
6462,9204,8935,1,2
6463,9205,8936,0,3
6464,9207,8938,0,5
6465,9208,8939,0,5
6466,9209,8940,0,3
6467,9210,8941,0,2
6468,9211,8942,0,1
6469,9213,8944,0,5
6470,9215,8946,1,5
6471,9216,8947,0,2
6472,9217,8948,0,2
6473,9218,8949,0,1
6474,9219,8950,0,2
6475,9220,8951,0,2
6476,9221,8952,0,5
6477,9223,8954,0,4
6478,9224,8955,0,1
6479,9227,8958,0,3
6480,9228,8959,0,4
6481,9229,8960,0,2
6482,9230,8961,0,1
6483,9231,8962,0,5
6484,9232,8963,0,2
6485,9234,8965,0,2
6486,9235,8966,0,3
6487,9236,8967,0,5
6488,9237,8968,0,5
6489,9240,8971,0,5
6490,9241,8972,0,3
6491,9242,8973,0,5
6492,9243,8974,0,2
6493,9244,8975,0,4
6494,9245,8976,0,5
6495,9246,8977,0,1
6496,9247,8978,0,1
6497,9248,8979,0,5
6498,9249,8980,0,2
6499,9250,8981,0,2
6500,9251,8982,0,3
6501,9252,8983,0,5
6502,9253,8984,0,5
6503,9254,8985,0,2
6504,9255,8986,0,3
6505,9256,8987,1,5
6506,9257,8988,0,4
6507,9260,8991,0,1
6508,9262,8993,0,3
6509,9264,8995,0,4
6510,9266,8997,0,5
6511,9267,8998,0,1
6512,9268,8999,0,3
6513,9269,9000,0,2
6514,9270,9001,0,4
6515,9271,9002,0,3
6516,9276,9007,1,1
6517,9277,9008,0,2
6518,9278,9009,0,5
6519,9279,9010,0,3
6520,9281,9012,0,1
6521,9282,9013,0,4
6522,9284,9015,0,2
6523,9285,9016,0,5
6524,9286,9017,0,2
6525,9287,9018,0,1
6526,9288,9019,0,4
6527,9290,9021,0,2
6528,9291,9022,0,1
6529,9292,9023,0,2
6530,9293,9024,0,3
6531,9294,9025,0,4
6532,9295,9026,0,1
6533,9296,9027,0,3
6534,9297,9028,0,1
6535,9300,9031,0,4
6536,9301,9032,0,5
6537,9302,9033,0,5
6538,9304,9035,0,1
6539,9305,9036,0,5
6540,9306,9037,0,3
6541,9308,9039,0,4
6542,9309,9040,0,1
6543,9310,9041,0,3
6544,9311,9042,0,5
6545,9312,9043,0,4
6546,9313,9044,0,2
6547,9315,9046,0,3
6548,9316,9047,0,5
6549,9318,9049,0,5
6550,9322,9053,0,5
6551,9323,9054,0,5
6552,9324,9055,0,5
6553,9325,9056,0,2
6554,9328,9059,0,1
6555,9329,9060,0,5
6556,9330,9061,0,3
6557,9331,9062,0,2
6558,9333,9064,0,1
6559,9334,9065,0,4
6560,9335,9066,0,3
6561,9336,9067,0,1
6562,9337,9068,0,5
6563,9339,9070,0,2
6564,9341,9072,0,3
6565,9342,9073,0,3
6566,9343,9074,0,4
6567,9344,9075,0,5
6568,9345,9076,0,3
6569,9346,9077,0,2
6570,9347,9078,0,2
6571,9349,9080,0,4
6572,9350,9081,0,4
6573,9353,9084,0,2
6574,9354,9085,0,4
6575,9357,9088,0,2
6576,9358,9089,0,5
6577,9359,9090,0,3
6578,9360,9091,0,3
6579,9361,9092,0,3
6580,9362,9093,0,2
6581,9366,9097,0,1
6582,9367,8978,0,1
6583,9368,9098,0,2
6584,9369,9099,0,4
6585,9370,9100,0,5
6586,9371,9101,0,1
6587,9372,9102,0,1
6588,9373,9103,0,3
6589,9374,9104,0,4
6590,9375,9105,0,2
6591,9377,9107,0,4
6592,9378,9108,0,1
6593,9379,9109,0,5
6594,9380,9110,0,1
6595,9381,9111,0,4
6596,9382,9112,0,1
6597,9383,9113,0,2
6598,9384,9114,0,2
6599,9385,9115,0,5
6600,9387,9117,0,5
6601,9388,9118,0,3
6602,9390,9120,0,1
6603,9391,9121,0,3
6604,9392,9122,0,5
6605,9394,9124,0,2
6606,9395,9125,0,5
6607,9396,9126,0,3
6608,9398,9127,0,4
6609,9399,9128,0,4
6610,9400,9129,0,4
6611,9401,9130,0,3
6612,9402,9131,0,1
6613,9403,9132,0,4
6614,9404,9133,0,1
6615,9405,9134,0,3
6616,9407,9136,0,3
6617,9408,9137,0,2
6618,9410,9056,0,2
6619,9411,9139,0,3
6620,9413,9141,0,1
6621,9414,9142,0,5
6622,9415,9143,0,3
6623,9416,9144,0,3
6624,9417,9145,0,2
6625,9419,9147,0,1
6626,9420,9148,0,2
6627,9421,9149,0,3
6628,9422,9150,0,2
6629,9423,9151,0,2
6630,9424,9152,0,4
6631,9425,9075,0,5
6632,9427,9154,0,1
6633,9428,9155,0,1
6634,9429,9156,0,2
6635,9430,9157,0,1
6636,9434,9161,0,3
6637,9436,9163,0,5
6638,9438,9165,0,3
6639,9439,8884,0,4
6640,9440,9166,0,1
6641,9443,9169,0,1
6642,9444,9170,0,2
6643,9447,9173,1,2
6644,9450,9176,0,4
6645,9452,9178,0,3
6646,9453,9179,0,1
6647,9454,9180,0,1
6648,9456,9182,0,1
6649,9457,9183,0,4
6650,9458,9184,0,2
6651,9459,9185,0,1
6652,9460,9186,0,2
6653,9462,9188,0,1
6654,9463,9189,0,5
6655,9464,9190,0,4
6656,9465,9191,0,5
6657,9467,9193,0,5
6658,9468,9194,0,1
6659,9470,9196,0,5
6660,9474,9200,0,5
6661,9475,9201,0,3
6662,9479,9205,0,5
6663,9480,9206,0,2
6664,9481,9207,0,3
6665,9482,9208,0,2
6666,9483,9209,0,1
6667,9484,9210,0,5
6668,9485,9211,0,4
6669,9486,9212,0,3
6670,9487,9213,0,2
6671,9488,9214,0,4
6672,9489,9215,0,3
6673,9490,9216,0,1
6674,9491,9217,0,1
6675,9494,9220,0,1
6676,9498,9224,0,1
6677,9499,9225,0,1
6678,9501,9227,0,3
6679,9502,9228,0,5
6680,9504,9230,0,5
6681,9505,9231,0,4
6682,9507,9233,0,1
6683,9509,9235,0,5
6684,9512,9238,0,5
6685,9516,9242,0,2
6686,9518,9244,0,4
6687,9519,9245,0,4
6688,9520,9246,0,2
6689,9522,9248,0,5
6690,9524,9250,1,3
6691,9525,9251,0,4
6692,9526,9252,0,1
6693,9527,9253,0,5
6694,9529,9255,0,2
6695,9531,9257,0,4
6696,9533,9259,0,5
6697,9534,9260,0,3
6698,9535,9261,0,3
6699,9536,9262,0,1
6700,9538,9264,0,3
6701,9539,9265,0,5
6702,9541,9267,0,2
6703,9542,9268,0,2
6704,9543,9269,0,2
6705,9544,9270,0,1
6706,9545,9271,0,3
6707,9547,9273,1,2
6708,9548,9274,0,1
6709,9549,9275,0,4
6710,9550,9276,0,3
6711,9551,9277,0,1
6712,9552,9278,0,2
6713,9554,9280,0,4
6714,9555,9281,0,2
6715,9556,9282,0,4
6716,9557,9283,0,1
6717,9559,9285,0,4
6718,9560,9286,0,1
6719,9563,9289,0,5
6720,9565,9291,0,1
6721,9566,9292,0,1
6722,9567,9291,0,1
6723,9568,9293,0,5
6724,9569,9294,0,5
6725,9570,9295,0,1
6726,9571,9296,0,4
6727,9572,9297,1,4
6728,9575,9300,0,1
6729,9576,9301,0,3
6730,9578,9303,0,2
6731,9580,9300,0,1
6732,9581,9305,0,1
6733,9582,9306,0,1
6734,9583,9307,0,2
6735,9584,9308,0,3
6736,9585,9309,1,3
6737,9586,9310,0,1
6738,9587,9311,0,3
6739,9588,9312,0,2
6740,9589,9313,0,3
6741,9590,9314,0,1
6742,9593,9317,0,2
6743,9594,9318,0,4
6744,9595,9319,0,4
6745,9597,9321,0,3
6746,9598,9297,0,4
6747,9602,9324,0,3
6748,9605,9327,0,3
6749,9607,9329,0,5
6750,9608,9330,0,2
6751,9609,9331,0,2
6752,9612,9334,0,4
6753,9613,9335,0,5
6754,9614,9336,0,1
6755,9616,9338,0,5
6756,9618,9340,0,3
6757,9620,9342,0,5
6758,9623,9345,0,2
6759,9624,9346,0,5
6760,9626,9348,0,1
6761,9627,9349,0,5
6762,9628,9350,0,5
6763,9629,9351,0,4
6764,9630,9352,0,3
6765,9631,9353,0,5
6766,9633,9355,0,1
6767,9634,9356,0,4
6768,9635,9357,0,3
6769,9639,9361,0,2
6770,9640,9362,0,4
6771,9643,9365,0,5
6772,9644,9366,0,5
6773,9645,9367,0,5
6774,9646,9368,0,5
6775,9647,9369,0,4
6776,9648,9370,0,5
6777,9649,9371,0,4
6778,9650,9372,1,2
6779,9651,9373,0,5
6780,9652,9374,0,5
6781,9653,9375,0,5
6782,9654,9376,0,2
6783,9656,9378,0,5
6784,9657,9379,0,4
6785,9658,9380,0,1
6786,9663,9385,0,5
6787,9664,9386,0,4
6788,9665,9387,0,4
6789,9666,9388,0,3
6790,9667,9389,0,5
6791,9669,9391,0,1
6792,9670,9392,0,2
6793,9671,9393,0,3
6794,9672,9394,0,3
6795,9673,9395,0,3
6796,9674,9396,0,5
6797,9676,9398,0,5
6798,9677,9399,0,5
6799,9679,9401,0,1
6800,9680,9402,0,3
6801,9682,9404,0,2
6802,9683,9405,0,1
6803,9685,9407,0,2
6804,9686,9408,0,1
6805,9687,9409,0,4
6806,9688,9410,0,5
6807,9689,9411,0,4
6808,9690,9412,0,4
6809,9691,9413,0,2
6810,9692,9414,0,1
6811,9694,9416,0,4
6812,9696,9418,0,4
6813,9697,9419,0,5
6814,9698,9420,0,5
6815,9699,9421,0,4
6816,9700,9422,0,5
6817,9701,9423,0,3
6818,9702,9424,0,3
6819,9704,9426,0,1
6820,9705,9427,1,3
6821,9707,9429,0,4
6822,9708,9430,1,3
6823,9710,9432,0,4
6824,9712,9434,0,4
6825,9715,9437,0,3
6826,9716,9438,0,3
6827,9717,9439,0,5
6828,9723,9445,0,4
6829,9724,9446,0,4
6830,9725,9447,0,1
6831,9729,9451,0,3
6832,9731,9453,0,5
6833,9732,9454,0,5
6834,9735,9457,0,5
6835,9737,9459,0,4
6836,9738,9460,0,3
6837,9740,9462,0,5
6838,9741,9463,1,2
6839,9742,9464,0,1
6840,9743,9465,0,5
6841,9744,9466,0,4
6842,9745,9467,0,4
6843,9746,9468,0,4
6844,9747,9469,0,4
6845,9748,9470,0,4
6846,9749,9471,0,4
6847,9750,9472,0,2
6848,9751,9473,0,5
6849,9753,9475,0,2
6850,9754,9476,0,1
6851,9757,9479,0,4
6852,9758,9480,0,4
6853,9759,9481,0,4
6854,9761,9483,0,2
6855,9762,9484,0,2
6856,9763,9485,0,1
6857,9764,9486,0,3
6858,9765,9487,0,4
6859,9767,9489,0,5
6860,9769,9491,0,3
6861,9770,9492,0,2
6862,9773,9495,0,1
6863,9774,9496,0,3
6864,9775,9497,0,4
6865,9776,9498,0,3
6866,9777,9499,0,1
6867,9778,9500,0,3
6868,9779,9501,0,5
6869,9780,9502,0,4
6870,9781,9503,0,1
6871,9782,9504,0,3
6872,9784,9506,0,4
6873,9785,9507,0,3
6874,9786,9508,0,5
6875,9787,9509,0,1
6876,9788,9510,0,5
6877,9790,9512,0,1
6878,9791,9513,0,4
6879,9792,9514,1,2
6880,9795,9517,0,4
6881,9796,9518,1,1
6882,9797,9519,0,1
6883,9798,9520,0,5
6884,9799,9521,0,4
6885,9800,9522,0,5
6886,9802,9524,0,3
6887,9803,9525,0,3
6888,9804,9526,0,3
6889,9807,9529,0,5
6890,9809,9531,0,2
6891,9810,9532,0,1
6892,9811,9533,1,3
6893,9812,9534,0,2
6894,9813,9535,0,1
6895,9815,9537,0,2
6896,9816,9538,0,3
6897,9817,9539,0,5
6898,9820,9542,0,5
6899,9821,9543,0,3
6900,9822,9544,0,1
6901,9823,9545,0,2
6902,9824,9546,0,1
6903,9825,9547,0,4
6904,9826,9545,0,2
6905,9827,9548,0,4
6906,9828,9549,0,2
6907,9832,9553,0,1
6908,9833,9554,0,4
6909,9834,9555,0,1
6910,9837,9558,0,4
6911,9838,9559,0,4
6912,9839,9560,0,4
6913,9841,9562,1,4
6914,9842,9563,0,1
6915,9844,9565,0,4
6916,9847,9567,0,2
6917,9848,9568,0,3
6918,9849,9569,0,1
6919,9851,9571,0,1
6920,9852,9572,1,3
6921,9853,9573,0,5
6922,9854,9574,0,5
6923,9855,9575,0,5
6924,9856,9576,0,4
6925,9857,9577,0,4
6926,9859,9579,0,1
6927,9861,9581,0,1
6928,9863,9583,0,2
6929,9864,9584,0,1
6930,9865,9585,0,2
6931,9866,9586,0,2
6932,9867,9587,0,5
6933,9868,9588,0,4
6934,9869,9589,0,3
6935,9870,9590,0,3
6936,9871,9591,0,5
6937,9872,9592,0,2
6938,9873,9593,0,4
6939,9875,9595,0,5
6940,9878,9598,0,2
6941,9879,9599,0,1
6942,9880,9600,0,3
6943,9881,9601,0,3
6944,9885,9605,0,4
6945,9886,9606,0,3
6946,9887,9607,0,4
6947,9888,9608,0,5
6948,9889,9609,0,3
6949,9890,9610,0,5
6950,9891,9611,0,4
6951,9893,9613,1,2
6952,9894,9614,0,2
6953,9895,9615,0,4
6954,9896,9616,0,3
